hungry_hawking;1959.35%;2.28%;2.863GiB / 125.6GiB;304MB / 2.5MB;162MB / 590kB;35 ;14:43:55
hungry_hawking;2305.67%;2.92%;3.667GiB / 125.6GiB;304MB / 2.5MB;162MB / 590kB;35 ;14:43:58
hungry_hawking;100.22%;2.58%;3.239GiB / 125.6GiB;304MB / 2.5MB;162MB / 590kB;35 ;14:44:01
hungry_hawking;100.07%;2.92%;3.667GiB / 125.6GiB;304MB / 2.5MB;162MB / 590kB;35 ;14:44:03
hungry_hawking;99.73%;3.85%;4.835GiB / 125.6GiB;304MB / 2.5MB;162MB / 590kB;35 ;14:44:06
hungry_hawking;100.31%;3.06%;3.844GiB / 125.6GiB;304MB / 2.5MB;162MB / 590kB;35 ;14:44:08
hungry_hawking;1917.27%;3.95%;4.959GiB / 125.6GiB;304MB / 2.5MB;162MB / 590kB;35 ;14:44:11
hungry_hawking;1077.43%;2.45%;3.072GiB / 125.6GiB;304MB / 2.5MB;162MB / 590kB;35 ;14:44:14
hungry_hawking;1830.48%;3.05%;3.833GiB / 125.6GiB;304MB / 2.5MB;162MB / 590kB;35 ;14:44:16
hungry_hawking;100.79%;3.10%;3.891GiB / 125.6GiB;304MB / 2.5MB;162MB / 590kB;35 ;14:44:19
hungry_hawking;100.78%;4.17%;5.237GiB / 125.6GiB;304MB / 2.5MB;162MB / 590kB;35 ;14:44:21
hungry_hawking;100.25%;4.32%;5.422GiB / 125.6GiB;304MB / 2.5MB;162MB / 590kB;35 ;14:44:24
hungry_hawking;100.10%;5.04%;6.328GiB / 125.6GiB;304MB / 2.5MB;162MB / 590kB;35 ;14:44:27
hungry_hawking;100.05%;3.64%;4.568GiB / 125.6GiB;304MB / 2.5MB;162MB / 590kB;35 ;14:44:29
hungry_hawking;100.48%;5.21%;6.548GiB / 125.6GiB;304MB / 2.5MB;162MB / 590kB;35 ;14:44:32
hungry_hawking;843.88%;5.51%;6.924GiB / 125.6GiB;304MB / 2.5MB;162MB / 590kB;35 ;14:44:34
hungry_hawking;100.15%;3.84%;4.822GiB / 125.6GiB;304MB / 2.5MB;162MB / 590kB;35 ;14:44:37
hungry_hawking;99.96%;4.04%;5.078GiB / 125.6GiB;304MB / 2.5MB;162MB / 590kB;35 ;14:44:40
hungry_hawking;100.16%;4.04%;5.078GiB / 125.6GiB;304MB / 2.5MB;162MB / 590kB;35 ;14:44:42
hungry_hawking;100.52%;4.05%;5.091GiB / 125.6GiB;304MB / 2.5MB;162MB / 590kB;35 ;14:44:45
hungry_hawking;99.98%;4.05%;5.091GiB / 125.6GiB;304MB / 2.5MB;162MB / 590kB;35 ;14:44:47
hungry_hawking;99.87%;4.07%;5.108GiB / 125.6GiB;304MB / 2.5MB;194MB / 590kB;35 ;14:44:50
hungry_hawking;99.97%;4.07%;5.108GiB / 125.6GiB;304MB / 2.5MB;194MB / 590kB;35 ;14:44:53
hungry_hawking;100.20%;4.11%;5.158GiB / 125.6GiB;304MB / 2.5MB;194MB / 590kB;35 ;14:44:55
hungry_hawking;99.99%;4.29%;5.385GiB / 125.6GiB;304MB / 2.5MB;194MB / 590kB;35 ;14:44:58
hungry_hawking;99.65%;4.04%;5.067GiB / 125.6GiB;304MB / 2.5MB;194MB / 590kB;35 ;14:45:00
hungry_hawking;3164.51%;4.32%;5.42GiB / 125.6GiB;304MB / 2.5MB;195MB / 590kB;35 ;14:45:03
hungry_hawking;99.93%;4.14%;5.194GiB / 125.6GiB;304MB / 2.5MB;195MB / 590kB;35 ;14:45:06
hungry_hawking;100.26%;4.14%;5.194GiB / 125.6GiB;304MB / 2.5MB;195MB / 590kB;35 ;14:45:08
hungry_hawking;100.05%;4.14%;5.194GiB / 125.6GiB;304MB / 2.5MB;195MB / 590kB;35 ;14:45:11
hungry_hawking;100.61%;4.14%;5.194GiB / 125.6GiB;304MB / 2.5MB;195MB / 590kB;35 ;14:45:13
hungry_hawking;100.53%;4.14%;5.194GiB / 125.6GiB;304MB / 2.5MB;195MB / 590kB;35 ;14:45:16
hungry_hawking;100.13%;2.66%;3.338GiB / 125.6GiB;304MB / 2.5MB;195MB / 590kB;35 ;14:45:19
hungry_hawking;3072.39%;3.03%;3.8GiB / 125.6GiB;304MB / 2.5MB;195MB / 590kB;35 ;14:45:21
hungry_hawking;99.83%;2.76%;3.463GiB / 125.6GiB;304MB / 2.5MB;195MB / 590kB;35 ;14:45:24
hungry_hawking;100.03%;2.76%;3.463GiB / 125.6GiB;304MB / 2.5MB;195MB / 590kB;35 ;14:45:26
hungry_hawking;99.99%;2.76%;3.462GiB / 125.6GiB;304MB / 2.5MB;195MB / 590kB;35 ;14:45:29
hungry_hawking;100.76%;2.66%;3.338GiB / 125.6GiB;304MB / 2.5MB;195MB / 590kB;35 ;14:45:32
hungry_hawking;100.06%;2.66%;3.338GiB / 125.6GiB;304MB / 2.5MB;196MB / 590kB;35 ;14:45:34
hungry_hawking;100.46%;2.68%;3.366GiB / 125.6GiB;304MB / 2.5MB;196MB / 590kB;35 ;14:45:37
hungry_hawking;99.96%;2.86%;3.589GiB / 125.6GiB;304MB / 2.5MB;196MB / 590kB;35 ;14:45:39
hungry_hawking;100.36%;3.19%;4.011GiB / 125.6GiB;304MB / 2.5MB;196MB / 590kB;35 ;14:45:42
hungry_hawking;99.98%;3.19%;4.012GiB / 125.6GiB;304MB / 2.5MB;196MB / 590kB;35 ;14:45:45
hungry_hawking;100.26%;3.19%;4.012GiB / 125.6GiB;304MB / 2.5MB;196MB / 590kB;35 ;14:45:47
hungry_hawking;0.13%;2.86%;3.589GiB / 125.6GiB;304MB / 2.53MB;196MB / 590kB;35 ;14:45:50
hungry_hawking;0.13%;2.86%;3.589GiB / 125.6GiB;304MB / 2.53MB;196MB / 590kB;35 ;14:45:52
hungry_hawking;0.13%;2.86%;3.589GiB / 125.6GiB;304MB / 2.53MB;196MB / 590kB;35 ;14:45:55
hungry_hawking;0.13%;2.86%;3.589GiB / 125.6GiB;304MB / 2.53MB;196MB / 590kB;35 ;14:45:58
hungry_hawking;0.13%;2.86%;3.589GiB / 125.6GiB;304MB / 2.53MB;196MB / 590kB;35 ;14:46:00
hungry_hawking;0.12%;2.86%;3.589GiB / 125.6GiB;304MB / 2.53MB;196MB / 590kB;35 ;14:46:03
hungry_hawking;0.13%;2.86%;3.589GiB / 125.6GiB;304MB / 2.53MB;196MB / 590kB;35 ;14:46:06
hungry_hawking;0.13%;2.86%;3.589GiB / 125.6GiB;304MB / 2.53MB;196MB / 590kB;35 ;14:46:08
hungry_hawking;0.13%;2.86%;3.589GiB / 125.6GiB;304MB / 2.53MB;196MB / 590kB;35 ;14:46:11
hungry_hawking;0.13%;2.86%;3.589GiB / 125.6GiB;304MB / 2.53MB;196MB / 590kB;35 ;14:46:13
hungry_hawking;0.13%;2.86%;3.589GiB / 125.6GiB;304MB / 2.53MB;196MB / 590kB;35 ;14:46:16
hungry_hawking;0.13%;2.86%;3.589GiB / 125.6GiB;304MB / 2.53MB;196MB / 590kB;35 ;14:46:19
hungry_hawking;0.12%;2.86%;3.589GiB / 125.6GiB;304MB / 2.53MB;196MB / 590kB;35 ;14:46:21
hungry_hawking;0.13%;2.86%;3.589GiB / 125.6GiB;304MB / 2.53MB;196MB / 590kB;35 ;14:46:24
